Title,Author,Publisher,Year,Price,Image Filename
சிக்மண்ட் ஃபிராய்டு: ஓர் அறிமுகம்,டாக்டர்எம்.எஸ்.தம்பிராஜா,காலச்சுவடு,,350.0,
ஆட்டம்,நர்சிம்,உயிர்மை பதிப்பகம்,2020.0,110.0,
பூமிக்கு மனிதன் தலைவனா,சுப்ரபாரதிமணியன்,உயிர்மை பதிப்பகம்,2020.0,160.0,
உயிர்க் கொல்லி நோய்கள்,அக்கு ஹீலர் அ. உமர் பாரூக்,எதிர் வெளியீடு,2020.0,120.0,
ஆண் எழுத்து + பெண் எழுத்து = ஆபெண் எழுத்து,ரமேஷ் பிரேதன்,யாவரும் பதிப்பகம்,2020.0,240.0,
"நெகிழும் வரையறைகள், விரியும் எல்லைகள்",அரவிந்தன்,காலச்சுவடு,2020.0,225.0,
சொல்லெரிந்த வனம்,பிரேம்,எதிர் வெளியீடு,2020.0,220.0,
துறைமுகம்,தோப்பில் முஹம்மது மீரான்,காலச்சுவடு,2020.0,325.0,
நந்தன் நடந்த நான்காம் பாதை,பிரேம்,எதிர் வெளியீடு,2020.0,160.0,
இந்தியா ஏமாற்றப்படுகிறது,இ.பா.சிந்தன்,எதிர் வெளியீடு,2020.0,320.0,
தோப்பில் முஹம்மது மீரான் சிறுகதைகள்,தோப்பில் முஹம்மது மீரான்,காலச்சுவடு,2020.0,750.0,
கடக்க முடியாத இரவு,காலபைரவன்,எதிர் வெளியீடு,2020.0,200.0,
பதிக மரபும் சிலப்பதிகாரமும்,கே. பழனிவேலு,காலச்சுவடு,2020.0,100.0,
உங்கள் குழந்தை யாருடையது?,ஜெயராணி,எதிர் வெளியீடு,2020.0,200.0,
வேதாளம் சொன்ன கதை,யுவன் சந்திரசேகர்,காலச்சுவடு,2020.0,450.0,
அய்யாவின் அடிச்சுவட்டில் பாகம் - 7,கி. வீரமணி,திராவிடர் கழக வெளியீடு,,250.0,
காவேரிப் பெருவெள்ளம் (1924),கோ. ரகுபதி,காலச்சுவடு,2020.0,275.0,
"பரம்பொருள் பரந்தாமன் கொண்டிய பீஷ்மர்,விதுரர், வீர கர்ணன்",எஸ்.ஜெகத்ரட்சகன்,ஆழ்வார்கள் ஆய்வு மையம்,,150.0,
மகாத்மா 150,உமாதேவிபலராமன்,நந்தினி பதிப்பகம்,,250.0,
திராவிடம் வளர்த்த தமிழ்,ப. கமலக்கண்ணன்,காவ்யா,,800.0,
சுற்றுவழிப்பாதை,ஆனந்த்,காலச்சுவடு,2020.0,795.0,
ஞானக்கூத்தன் நேர்காணல்கள்,ஞானக்கூத்தன்,காலச்சுவடு,2020.0,125.0,
கர்ணன் காலத்தை வென்றவன்,சிவாஜிசாவந்த்,மஞ்சுள் பப்ளிசிங் ஹவுஸ்,,899.0,
காமாட்சி அந்தாதி,அ.தனபாலன்,அருணா பப்ளிகேஷன்ஸ்,,230.0,
தமிழரின் உருவ வழிபாடு,எஸ். ஏ. வி. இளஞ்செழியன்,காலச்சுவடு,2020.0,125.0,
புத்தரின் புனித வாழ்க்கை,கே.சித்தார்த்தன்,மணிமேகலைப் பிரசுரம்,,180.0,
கலைவாணர் - மதுரம் திரையிசைப் பாடல்கள்,கவிஞர்பொன்.செல்லமுத்து,வைகுந்த் பதிப்பகம்,,250.0,
பாலைவனத்தில் விதை விதைப்பவன்,மசானபு,இயல்வாகை,,150.0,
எம்.எஸ்.சுப்புலட்சுமி,டி.ஜே.எஸ்.ஜார்ஜ்,பாரதி புத்தகலாயம்,,220.0,
சாதனையாளர்கள்,சி.வீராகு,சத்யா பதிப்பகம்,,100.0,
உதிர்ந்தும் உதிராத,எஸ்.வி.வேணுகோபாலன்,பாரதி புத்தகலாயம்,,135.0,
அ.ச.ஞானசம்பந்தனாரின் ஆய்வு உலகம்,இர.தர்மாம்பாள்,குருகுலம் அகாடமி,,200.0,
கை கொடுக்கும் செல்வம் கல்வி-பாகம்2,கோ.கி.வீரமணி,மணிமேகலைப் பிரசுரம்,,500.0,
நம்மாழ்வார்,முகிலைராசபாண்டியன்,முக்கடல்,,100.0,
மாவீரன் நெப்போலியன்,ஜெயசூர்யகுமாரி,சந்தோஷ் பப்ளிகேஷன்ஸ்,,250.0,
தண்ணீர் தேசத்தில் அறிவியல் பார்வை,இந்திராஞானசம்பந்தன்,காவ்யா,,100.0,
திருவிளையாடல் புராணம்,வேணுசீனிவாசன்,அழகு பதிப்பகம்,,380.0,
புதியாய்ப் பிறப்போம் சரித்திரம் படைப்போம்,அ.முகமதுஅப்துல்காதர்,கற்பகம் புத்தகாலயம்,,120.0,
சங்ககால நாணயவியலின் தந்தை இரா.கிருஷ்ணமூர்த்தி,முனைவர்சந்திரிகாசுப்ரமணியன்,தாமரை பிரதர்ஸ் மீடியா பிரைவேட் லிமிடெட்,,800.0,
திராவிடம் வளர்த்த தமிழ்,ப. கமலக்கண்ணன்,காவ்யா,,800.0,
இதிகாசம்,எஸ்.திவாகர்/கே.நல்லதம்பி,காலச்சுவடு,,150.0,
மகிழம்பூ மணம்,ஜயந்த்காய்கிணி,காலச்சுவடு,,150.0,
பெளத்தத்தின் மூவர் நெறி,வெ. வேதவல்லி,பூம்புகார்,,390.0,
நை தாலிம் புதுமைக்கல்வி,மார்ஜோரிசைக்ஸ்/ஜீவா,இயல்வாகை,,125.0,
அறவாணர் போற்றுதும் அறவாணர் போற்றுதும்,க.அ.அறிவாளன்,தமிழ்க் கோட்டம்,,100.0,
மாயவலை,அ.முத்துக்கிருஷணன்,வாசல்,,200.0,
இந்திரா காந்தி: இயற்கையோடு இயைந்த வாழ்வு,ஜெய்ராம்ரமேஷ்,காலச்சுவடு,,295.0,
ஓர் ஆட்டக்கலைஞனின் பயணம்,பெ.சென்றாயபெருமாள்,காலச்சுவடு,,190.0,
பெண் விடுதலை இன்று,க.வி.இலக்கியாவின்,விடியல் பதிப்பகம்,,120.0,
கருப்புப் புத்தகம்,ஓரான்பாமுக்,காலச்சுவடு,,590.0,
காக்கா கொத்திய காயம்,உமாஜி,காலச்சுவடு,,350.0,
தொல்காப்பிய ஆய்வடங்கல்,மு.சங்கர்,காவ்யா,,340.0,
கடலும் வண்ணத்துப்பூச்சிகளும்,சுரேஷ்குமார்இந்திரஜித்,காலச்சுவடு,,125.0,
தொல்லியல் பார்வையில் திருக்கோவில்கள்,கி.ஸ்ரீதரன்,நாம் தமிழர் பதிப்பகம்,,260.0,
இடாவேணி,நிரூபா,அணங்கு பெண்ணியப் பதிப்பகம்,,130.0,
பாபாசாகேபின் அருகிருந்து,சலிம்யூசுப்ஜி,மைத்ரி புக்ஸ்,,200.0,
உடல் பால் பொருள்,பெருந்தேவி,காலச்சுவடு,,200.0,
கருப்பட்டி,மலர்வதி,காலச்சுவடு,2020.0,175.0,
கடலுக்கு அப்பால்,ப. சிங்காரம்,காலச்சுவடு,2020.0,200.0,
பெண்ணுக்கு ஒரு நீதி,வே.வசந்திதேவி,மைத்ரி புக்ஸ்,,130.0,
கருப்பு அம்பா கதை,ஆதவன்,காலச்சுவடு,2020.0,250.0,
இறைத்தூதர் வாழ்வே இறுதித் தீர்வு,மிர்ஸாயாவர்பேங்க்,ஆலிம் பப்ளிகேஷன் பவுண்டேஷன்,,100.0,
கதவு திறந்ததும் கடல்,பிருந்தாசேது,தமிழினி வெளியீடு,,130.0,
காலம்,எம்.டி. வாசுதேவன் நாயர்,காலச்சுவடு,2020.0,425.0,
கவிமணி: நினைவோடை,சுந்தர ராமசாமி,காலச்சுவடு,2020.0,100.0,
எது கருத்துச் சுதந்திரம்?,கண்ணன்,காலச்சுவடு,2020.0,100.0,
மரணம் ஒரு கலை,அ. வெண்ணிலா,தமிழ் திசை,,170.0,
கற்பிதம் அல்ல பெருமிதம்,தமிழ் திசை,தமிழ் திசை,,200.0,
ஒரு சொல் கேளீர்,அரவிந்தன்,காலச்சுவடு,2020.0,225.0,
தமிழர் சமயம் ஆசிவகம்,சி.பி.சரவணன்,காம்ரேடு பப்ளிகேஷன்ஸ்,,180.0,
பண்டிகை கால சமையல்,தமிழ் திசை,தமிழ் திசை,,170.0,
பாலம்மாள்,கோ. ரகுபதி,தடாகம்,,160.0,
கதைக் கோவை (5தொகுதிகள்),அல்லயன்ஸ்,அல்லயன்ஸ்,,2600.0,
குதிப்பி,ம. காமுத்துரை,டிஸ்கவரி புக் பேலஸ்,2020.0,400.0,
காடோடி,நக்கீரன்,காடோடி பதிப்பகம்,,360.0,
திப்பு சுல்தான்,ஜெகாதா,நேஷனல் பப்ளிஷர்ஸ்,,250.0,
இரும்பு மங்கை ஜரோம் ஷர்மிளா,ஜெகாதா,ஜெகாதா,,130.0,
தகவல் அறியும் உரிமைச் சட்டம்,வெ. தமிழழகன்,ஸ்ரீ செண்பகா பதிப்பகம்,,120.0,
புவி எங்கும் தமிழ்க்கவிதை,மாலன்,சாகித்ய அகடாமி,,160.0,1000000030072.jpg
கடல் நிச்சயம் திரும்ப வரும்,சித்துராஜ் பொன்ராஜ்,வம்சி,,230.0,1000000030089.jpg
மரயானை,சித்துராஜ் பொன்ராஜ்,வம்சி,,280.0,1000000030060.jpg
நாணயச் சுரங்கம்,குன்றில் குமார்,அழகு பதிப்பகம்,,150.0,1000000030062.jpg
பாரதிதாசன் பல்துறை படைப்புகள்,சு. சண்முகசுந்தரம்,காவ்யா,,1000.0,1000000030070.jpg
நான் பாயல் திருநங்கையின் கதை,சரஸ்வதி,காவ்யா,,170.0,1000000030063.jpg
கவியரசர் கண்ணதாசன் 365,கண்ணதாசன்,கண்ணதாசன் பதிப்பகம்,2020.0,350.0,Kannadhasan-365_A.png
ஷேக்ஸ்பியரின் சரிக்குச் சரி,ஜே.கே.இராஜசேகரன்,அவர் பதிப்பகம்,,150.0,
பெண் எனும் பேராளுமைகள்,கிருஷாங்கினி,பாரதி புத்தகலாயம்,,120.0,
விமர்சனங்களுக்கு அப்பாற்பட்டவரா பெரியார்,கி.தளபதிராஜ்,திராவிடன் குரல் வெளியீடு,,300.0,
அடுத்த கலாம்: விஞ்ஞானி ஆகும் வழிகள்,வி. டில்லிபாபு,முரண்களரி படைப்பகம்,,150.0,
காலவெளியில் ஜோதிடம்,பூவை.சு.சிதம்பரம்,C.K பதிப்பகம்,,170.0,
பிஸ்டலுக்குப் பிரியாவிடை,பிராகஷ்பப்ளிஷர்ஸ்,பிரகாஷ் பப்ளிஷர்ஸ்,,400.0,
மகாபாரத்தில் தர்மம் எதிரும் புதிரும்,மா.பா. குருசாமி,மணிமேகலைப் பிரசுரம்,,300.0,
கல்வி 100 சிந்தனைகள்,க.அம்சப்ரியா,அன்னை ராஜேஷ்வரி பதிப்பகம்,,110.0,
மதிஒளி,ராணிமைந்தன்,வானதி பதிப்பகம்,,400.0,1000000030054.jpg
தமி்ழகத் தடங்கள்,மணா,அந்திமழை,,300.0,1000000030059.jpg
கவிஞனின் மனைவி,தமிழில்:எம்.ஏ.சுசீலா,நற்றிணை பதிப்பகம்,,130.0,
அறம் வளர்த்த அருந்தமிழ்ப் புலவர்களும் புரவலர்களும்,அரங்கபரமேஸ்வரி,மங்கை வெளியீடு,,240.0,
ஆசியாவின் பொறியியல் அதிசயம்!,எஸ்.கோபு,தமிழ் திசை,,100.0,
மணற்கேணி,எச்.நாராயணசாமி,வானவில் புத்தகக் களஞ்சியம்,,306.0,
தொல்காப்பிய பெயர்த்தி,மழயிசை,சந்தியா பதிப்பகம்,,100.0,
தொல்காப்பியம்,புலியூர்க்கேசின்,ஜீவா பதிப்பகம்,,400.0,
பூக்கடை,பாலகணேஷ்,வாதினி பதிப்பகம்,,160.0,
நீதிமன்றமும் நானும்,சிகரம் ச. செந்தில்நாதன்,சந்தியா பதிப்பகம்,,110.0,
நீ நான் நிஜம்,சுகிசிவம்,சுகி புக்ஸ்,,200.0,
அந்துமணி பதில்கள் பாகம் 2,அந்துமணி,தாமரை பிரதர்ஸ் மீடியா பிரைவேட் லிமிடெட்,,300.0,Mani-Pathilgal-Part-2.jpg
கனவோடு நில்லாமல்,ஜெ.சதக்கத்துல்லாஹ்,வானதி பதிப்பகம்,,150.0,
வீட்டில் ஒரு மூலிகை தோட்டம்,வை.கண்ணன்,ஸ்ரீ ஆனந்த நிலையம்,,120.0,
பாதி நீதியும் நீதி பாதியும்,கே.சந்துரு,தமிழ் திசை,,225.0,
அழகு எம்.ஜி.ஆர் ஆல்பம்,நெல்லைஎஸ்.எஸ்.மணி,நெல்லை எஸ்.எஸ்.மணி,,500.0,
பெரியபுராணப் பெருமை,தமிழ்முடிசுவாமிகள்,கிரி டிரேடிங் ஏஜென்ஸி,,295.0,
தென்பாண்டிக் குமரன்,முத்துலெட்சுமி,குகன் அருள் ஆன்மீகப் பதிப்பகம்,,100.0,
சமுதாயச்சிற்பி பெருந்தலைவர் காமராசர்,வி.ஜி.சந்தோசம்,பழனியப்பா பிரதர்ஸ்,,360.0,
இவர்களும் நமக்குள்ளே இருக்கிறார்கள்,என்.அனுஷா,முல்லை பதிப்பகம்,,150.0,
உலகின் பேரொளி இறைத்தூதர்(ஸல்),அல்அஸாமத்,ரஹமத் பதிப்பகம்,,500.0,
காநந்தி ராமசாமியும் பெரியார் ராமசாமியும்,ப. திருமாவேலன்,பரிசல்,,140.0,
குடகு மீட்பே காவிரிக்குத் தீர்வு,அ.வியனரசு,தமிழ்நெறி பதிப்பகம்,,100.0,
விலகி நடக்கும் சொற்கள்,ஜி.கார்ல்மார்க்ஸ்,எதிர் வெளியீடு,,175.0,
"வர்ணம், சாதி, தீண்டாமை இந்தியாவில் மட்டுமா?",ச.ஆரோக்கியசாமி,பாபா பதிப்பகம்,,140.0,
முப்பெரும் தலைவர்களின் கடிதங்கள்,சி.ந.ஜெயச்சந்திரன்,நியூ செஞ்சுரி புக் ஹவுஸ்,,180.0,
வேறு சில ஆட்கள்,மணி.எம்.கே.மணி,பாதரசம் வெளியீடு,,100.0,
தினம் ஒரு சிந்தனை,அரிமழம்ப.செல்லப்பா,ஜீவா பதிப்பகம்,,200.0,
இஸ்லாமின் தொழுகை முறை,நாகூர்சா.அப்துர்ரஹீம்,அறிவுநாற்றங்கால்,,100.0,
இலக்கியத்தில் தேவதாசிகள்,சி.எஸ். முருகேசன்,சங்கர் பதிப்பகம்,,165.0,
ஆச்சார்ய வினோபாவும் விடுதலையும்,முனைவர்நா.பாஸ்கரன்,ஜாஸிம் பப்ளிகேஷன்ஸ்,,200.0,
தொடரும் காஷ்மீர் யுத்தமும் இந்துத்துவ அரசியலும்,கி.இலக்குவன்,அலைகள் வெளியீட்டகம்,,140.0,thodarum-kashmir-yuthamum-indhuthuva-arasiyalum-10015846-550x550h.png
சாஅய்,சாமான்யன்,சந்தியா பதிப்பகம்,,110.0,
தொட்டனைத்து ஊறும் அமிழ்தம்,பாமயன்,தமிழ் திசை,2019.0,190.0,
நெல்லை மறவர் கதைப்பாடல்கள்,சு. சண்முகசுந்தரம்,காவ்யா,,400.0,
பெயரிடப்படாத படம்,கலாப்ரியா,சந்தியா,,250.0,
புதிய செலபஸ்,கோ.வரதராஜன்,தமிழ்ச்சுவடி,,400.0,
விழுவது எழுவதற்கே,எஸ்.எல்.வி. மூர்த்தி,தமிழ் திசை,2019.0,175.0,
ஸ்ரீ துர்க்கை,ரஞ்சனா பாலசுப்ரமணியன்,கிரி டிரேங் ஏஜென்ஸி,,325.0,1000000030027.jpg
பெர்முடா,கேபிள் சங்கர்,Swass Publication,,200.0,1000000030030.jpg
விதுர நீதியில் நிர்வாகம்,நல்லி குப்புசாமி செட்டியார்,ப்ரெய்ன்பேங்க்,,325.0,1000000030010.jpg
இனப்படுகொலைகள்,குகன்,வி கேன் புக்ஸ்,,140.0,1000000030016.jpg
மெளனத்தின் வயது,கலாப்ரியா,சந்தியா,2019.0,100.0,
பின்நகர்ந்த காலம்,வண்ணநிலவன்,சந்தியா,2019.0,200.0,
உலகவர் போற்றும் முத்தமிழ்,மு.கலைவேந்தன்,தமிழ் ஜயா வெளியீட்டகம்,,500.0,
தியாக பூமி,கல்கி,குமரன் பதிப்பகம்,2019.0,180.0,
தமிழர் நாட்டுப்புற இயல் களஞ்சியம்,பாலசுந்தரம் இளையதம்பி,மணிமேகலை பிரசுரம்,,300.0,
நாடோடி மனம்,கா.வி.ஸ்ரீநிவாஸமூர்த்தி,சந்தியா,2019.0,140.0,
மூத்தாப்பாட்டி சொன்ன கதைகள்,ஹரன்பிரசன்னா,தடம் பதிப்பகம்,2019.0,100.0,1000000029998.jpg
இன்பம் நல்கும் இசைத்தமிழ்,மு.கலைவேந்தன்,தமிழ் ஜயா வெளியீட்டகம்,,500.0,1000000029990.jpg
காணாமல்போனவர்கள் பற்றிய அறிவிப்பு,கிருஷ்ணமூர்த்தி,யாவரும் பதிப்பகம்,,180.0,1000000029967.jpg
ஒரு விரல் புரட்சி,அருணன்,வசந்தம் வெளியீட்டகம்,,150.0,1000000029999.jpg
சமூகம் என்பது தீவுகள் அல்ல,ஜி.மணிலால்,வசந்தா பதிப்பகம்,,200.0,
அக்பர்-பீர்பல் கதைகள்,அவ்வைமு.ரவிக்குமார்,ஆனந்த நிலையம்,,160.0,
நீதிநூற் களஞ்சியம்,பி.ரா. நடராசன்,சங்கர் பதிப்பகம்,,220.0,
நினைத்ததை நிறைவேற்றலாம்,அ.கருணாகரன்,சாகரி பதிப்பகம்,,235.0,
சுவடுகள் மறையாத பயணம்,பெ. சிதம்பரநாதன்,பழனியப்பா பிரதர்ஸ்,,300.0,
தமிழ் இலக்கியங்களில் மனித நேயம்,நா.சிவாஜிகபிலன்,அய்யா நிலையம்,,130.0,
நேர்கொண்ட பார்வையும் எதிர்கொண்ட தேர்தலும்-2019,அ.ரசித்கான்,நூர்ஜஹான் பதிப்பகம்,,300.0,
முறியடிப்பு,அலெக்சாந்தர்ஃபதேயெவ்,சிந்தன் புக்ஸ்,,230.0,
சங்கமி பெண்ணிய உரையாடல்கள்,ஊடறுறஞ்சி,காவ்யா,,400.0,
விநோத சந்திப்பு(சீனத்துச் சிறுகதைகள்),இராம.குருநாதன்,டிஸ்கவரி புக் பேலஸ்,,100.0,1000000029955.jpg
தமிழர் பண்பாடும் பாரம்பரிய விளையாட்டுகளும்,டாக்டர்ஜெயலட்சுமி,கவிதா பப்ளிகேஷன்ஸ்,,175.0,
கடற்காகம்,முஹம்மதுயூசுப்,யாவரும் பதிப்பகம்,,395.0,
ஈசனை உணரலாம் வாங்க,ஆ.ஞானகுரு,தமிழ் வனம்,,110.0,
கறுப்பு அடிமைகளின் கதை,ஹேரியட்பீச்சர்,அலைகள் வெளியீட்டகம்,,420.0,
சேர மன்னர் வரலாறு,அவ்வைசு.துரைசாமி,ஜீவா பதிப்பகம்,,220.0,
செஹ்மத் அழைக்கிறாள்,ஹரீந்தர்சிக்கா,நற்றிணை பதிப்பகம்,,300.0,
சித்தர் படைப்புகளில் இறை கோட்பாடு,முனைவர்.சு.சசிகலா,காவ்யா,,280.0,
நமது அடையாளங்களும் பெருமைகளும்,இறையன்பு,எஸ்.ஆர்.வி தமிழ்ப் பதிப்பகம்,,100.0,
மோகனசாமி,வசுதேந்த்ரா|கே நல்லதம்பி,காலச்சுவடு பதிப்பகம்,,295.0,Mohanasami.jpg
பாட்டிசைக்கும் பையன்கள்,ரா.கிருஷ்ணய்யா,சிந்தன் புக்ஸ்,,250.0,paattisaikkum-paiyangal-10015285-550x550h.jpg
சுதநந்திரப் போராட்டத்தில் செளராஷ்ட்ரர்,வி.என். சாமி,வி.என்.சாமி,,300.0,
முக்கிய செய்திகள்,நாகூர்சா.அப்துர்ரஹீம்,அறிவுநாற்றங்கால்,,120.0,
டிஜிட்டல் தீபாவளி மலர் 2019,வாதினி,வாதினி பதிப்பகம்,,699.0,
சாரணர் இயக்கம் கலைக்களஞ்சியம்,கோ.பெரியண்ணன்,வனிதா பதிப்பகம்,,150.0,
காவல்துறையினருக்கு வெற்றிதரும் மேலாண்மைப் பண்புகள்,அ.அமல்ராஜ்ஜ.பி.எஸ்,விஜயா பதிப்பகம்,,290.0,
ஏழு ராஜாக்களின் தேசம்,அபிநயாஸ்ரீகாந்த்,யாவரும் பதிப்பகம்,,275.0,
மணல் உரையாடல்,இசாக்,தமிழ் அலை பதிப்பகம்,,150.0,
ஊருக்கென்று வாழ்ந்த நெஞ்சம்,தா. சந்திரசேகரன்,மணிமேகலைப் பிரசுரம்,,100.0,
திருக்குறள் உரைக் கதைகள்,பானுமாதவன்,மணிமேகலைப் பிரசுரம்,,175.0,
பூர்ணிமா.காம்,பட்டிமன்றம்ராஜா,கவிதா பப்ளிகேஷன்ஸ்,,130.0,
கடாரம் வென்றான்,மேத்தாசரஸ்வதி,மணிமேகலைப் பிரசுரம்,,150.0,
வின்மைன்ட் அகம் அறிவோம்-1,வி.ஜனகனின்,பூவரசி வெளியீடு,,180.0,
அந்தோன் செகாவ் கதைகள்,ரா.கிருஷ்ணய்யா,வளரி வெளியீடு,,140.0,
45 டிகிரி வெற்றி,பிரசன்னாவெங்கடேசன்,Vertical Progress,,200.0,
கறுப்பி,பால.சுகுமார்,பூவரசி வெளியீடு,,100.0,
நேதாஜி சுபாஷ் சந்திரபோஸ்,அவ்வைமு.ரவிக்குமார்,ஸ்ரீ ஆனந்த நிலையம்,,150.0,
கிழக்கு மண்,சி.சிவச்சந்திரன்,பூவரசி வெளியீடு,,160.0,
வியப்பூட்டும் வரலாற்று உண்மைகள்,ஞானபாரதிசெந்தமிழ்த்தாசன்,இளைஞர் இந்தியா புத்தகாலயம்,,150.0,
பல்சுவைக் களஞ்சியம்,யமுனைத்துறைவன்,ஜீவா பதிப்பகம்,,180.0,
Winmind (Vol-1),வி.ஜனகனின்,பூவரசி வெளியீடு,,150.0,
யாளி,ச.வைரவராஜன்,பாவைமதி வெளியீடு,,180.0,
மானுடம் தோற்றிடுமோ,எஸ்.கருணான்ந்தராஜா,மணிமேகலைப் பிரசுரம்,,100.0,
ஜம்பெருங்காப்பியங்களில் அறக்கோட்பாடு,த.சிவகுமார்,அய்யா நிலையம்,,220.0,
இலக்கிய இணையர் படைப்புலகம்,இரா.ரவி,வானதி பதிப்பகம்,,175.0,
பல்லவர் வரலாறு,மா.ராசமாணிக்கனார்,ஜீவா பதிப்பகம்,,260.0,
ஏக இறைவனை நோக்கி,ஏம்பல் தஜம்முல் முஹம்மது,நியூலைட் புக் சென்டர்,2019.0,120.0,
ஸெர்யோஷா,வேராபானோவா,நூல் வனம்,,150.0,
இது தெரியாமப் போச்சே!,யசோதரை கருணாகரன்,விகடன்,,210.0,1000000029945.jpg
பிரேக் அப் குறுங்கதைகள்,அராத்து,எழுத்து பிரசுரம்,2019.0,180.0,1000000029935.jpg
ஸ்ரீமத் பகவத் கீதை,மணிமேகலை சிதம்பரம்,ஸ்ரீ ஆனந்த நிலையம்,,300.0,1000000029942.jpg
சோப்பாயி,கணேஷ் ராகவன்,டிஸ்கவரி புக் பேலஸ்,,130.0,
புதுமைப்பித்தன்,தொ.மு.சி. ரகுநாதன்,ஏ.கே.எஸ். பதிப்பகம்,,105.0,
காந்தி படுகொலை: பத்திரிக்கைப் பதிவுகள்,கடற்கரய் மத்தவிலாச அங்கதம்,சந்தியா,2019.0,360.0,
விடைபெறும் வேளை,திருக்குமரன்,யாவரும் பதிப்பகம்,2019.0,130.0,1000000029908.jpg
பேரறிஞர் அண்ணா சிறுகதைகள் - 5 தொகுதிகள்,பேரறிஞர் அண்ணா,அர்ஜித் பதிப்பகம்,,630.0,1000000029925.jpg
அருணகிரிநாதர் அருளிய திருப்புகழ்,கீர்த்தி,சங்கர் பதிப்பகம்,,200.0,1000000029860.jpg
பெரியார் ஈ.வெ.ரா. வாழ்க்கை வரலாறு,சாமி சிதம்பரனார்,வைகுந்த் பதிப்பகம்,,115.0,1000000029873.jpg
சபாஷ் சாணக்கியா பாகம்-II,சோம வீரப்பன்,தமிழ் திசை,2019.0,170.0,1000000029923.jpg
தனியறை மீன்கள்,அய்யனார் விஸ்வநாத்,எழுத்து பிரசுரம்,2019.0,150.0,1000000029934.jpg
சுந்தர ராமசாமி கருத்தும் கலையும்,ராஜ் கெளதமன்,நியூ செஞ்சுரி புக் ஹவுஸ்,,270.0,1000000029877.jpg
எழுத்துக் கலை,விமலாதித்த மாமல்லன்,சத்ரபதி வெளியீடு,2019.0,150.0,
ஸ்ரீ ராதே ஒரு கடவுள் காவியம்,தவத்திரு சுவாமி ஓங்காரநந்தா,ஓங்காரம்,,400.0,
கலாஷேத்ரா - ருக்மணிதேவி சில நினைவுகள்,எஸ்.சாரதா,சதுரம் பதிப்பகம்,,300.0,
அற்புதங்கள் தரும் ஆலயங்கள் - 5 பாகங்கள்,சத்யவதனா,சத்யா பதிப்பகம்,,675.0,
நெஞ்சிருக்கும் வரை,ஆர்.எஸ்.மணி,ஆரம் வெளியீடு,,180.0,
1947 வரை இந்தியாவில் அந்நியர் ஆட்சி,சி.கண்ணன்,நோஷன் பிரஸ்,,150.0,
கல் முதலை ஆமைகள்,ஷங்கர் ராமசுப்ரமணியன்,க்ரியா,2019.0,180.0,1000000029854.jpg
தோழியர்,நூருத்தீன்,ஆயிஷா பதிப்பகம்,2019.0,150.0,1000000029849.jpg
ரஜினிகாந்தின் சூரிய மேடு,சாரு நிவேதிதா,எழுத்து பிரசுரம்,2019.0,225.0,1000000029846.jpg
ஹிப்பி,அய்யனார் விஸ்வநாத்,எழுத்து பிரசுரம்,2019.0,170.0,1000000029845.jpg
கோவை மு.கண்ணப்பன் வாழ்வும் பணியும்,ஒ.சுந்தரம்,சிவகாமி பதிப்பகம்,,200.0,
சட்டத்தின் ஆன்மா,எம்.குமார்,வானதி பதிப்பகம்,,280.0,
இனிய இணையதள நூலகம்,ப. பாலசுப்பிரமணியன்,சங்கர் பதிப்பகம்,,110.0,
தந்தை பெரியார் 141-ம் ஆண்டு பிறந்தநாள் மலர்,கி. வீரமணி,பெரியார் சுயமரியாதை கழகம்,,200.0,
தமிழ்ச் சிறுகதை வரலாறு,கி.துர்காதேவி,கி.ராஜம்,,225.0,
வரலாற்று நோக்கில் மங்கலதேவி கண்ணகி கோட்டம்,கவிஞர்இரா.கணபதிராசன்,நியூ செஞ்சுரி புக் ஹவுஸ்,,100.0,
மன அழுத்தமும் ஒரு வரமே,பி.வி.பட்டாபிரம்,கொரல்,,150.0,
செப்புத்திருமேனிகள் வார்த்தெடுக்கும் செய்முறைகளும் அமைப்பு முறைகளும்,ம.பாபு,காவ்யா,,320.0,
உயிர்ச்சுழி,பாரதிபாலன்,டிஸ்கவரி புக் பேலஸ்,,180.0,
இரண்டு தந்தையர்கள்,சுந்தர்சருக்கை,பரிசல்,,200.0,irandu-thanthaiyar_FrontImage_705.jpg
வானமே எல்லை(சிறுவர் கதைகள்),தீபம்எஸ்.திருமலை,சஞ்சீவியார் பதிப்பகம்,,150.0,
நினைவின் பயணம்,ஜே.ஜி.சண்முநாதன்,விஜயா பதிப்பகம்,,120.0,
"மற்ற மரணம், லத்தீன் அமெரிக்கச் சிறுகதைகள்",லத்தீன்அமெரிக்கச்சிறுகதைகள்,டிஸ்கவரி புக் பேலஸ்,,120.0,
இரட்டையர்கள்,விளாதிமிர்மிஹனோவ்ஸ்கி,பாரதி புத்தகலாயம்,,150.0,
அருணகிரிநாதர் அருளிய திருப்புகழ் மூலமும் உரையும் ( 3 பாகங்கள் ),வ.சு.வெங்கல்வராயபிள்ளை,ஸ்ரீ செண்பகா பதிப்பகம்,,3000.0,
மதுரை மீனாச்சி: உண்மை வரலாறு,டார்வின்,டிஸ்கவரி புக் பேலஸ்,,150.0,
காந்தியும் பகத் சிங்கும்,வி.என்.தத்தா,சந்தியா பதிப்பகம்,,160.0,
